"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"br-core-composition","Composition.event.modifierExtension","Composition.event.modifierExtension","","","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","","","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"br-core-composition","Composition.event.code","Composition.event.code","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Código(s) aplicável(is) aos eventos documentados","Esta lista de códigos representa os principais atos clínicos, como uma colonoscopia ou uma apendicectomia, sendo documentados. Em alguns casos, o evento é inerente ao typeCode, como um 'Histórico e Relatório Físico', no qual o procedimento documentado é necessariamente um ato de 'Histórico e Físico'.","An event can further specialize the act inherent in the typeCode, such as where it is simply ""Procedure Report"" and the procedure was a ""colonoscopy"". If one or more eventCodes are included, they SHALL NOT conflict with the values inherent in the classCode, practiceSettingCode or typeCode, as such a conflict would create an ambiguous situation. This short list of codes is provided to be used as key words for certain types of queries.","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActCode","",,,,"Composition.event.code",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"br-core-composition","Composition.event.period","Composition.event.period","","","",0,1,"","","Y","Period {[]} {[]}
","O período de tempo coberto pela composition.","O período de tempo coberto pela composition. Não há afirmação de que a documentação seja uma representação completa para este período, apenas que documenta eventos durante esse tempo.","","","","","","","","","",,,,,"",,,,"Composition.event.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"br-core-composition","Composition.event.detail","Composition.event.detail","","","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource|4.0.1]]}
","Referência aos eventos da Composition","Referência aos eventos da Composition","","","","","","","","","",,,,,"",,,,"Composition.event.detail",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"br-core-composition","Composition.section","Composition.section","","","",0,*,"","","","BackboneElement {[]} {[]}
","A secção inicial da composition a partir da qual as demais seções são definidas","A secção inicial da composition a partir da qual as demais seções são definidas","","","","","","","","","",,,,,"",,,,"Composition.section",0,*,"","cmp-1:A section must contain at least one of text, entries, or sub-sections {text.exists() or entry.exists() or section.exists()}
cmp-2:A section can only have an emptyReason if it is empty {emptyReason.empty() or entry.empty()}ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"br-core-composition","Composition.section.id","Composition.section.id","","","",0,1,"","","","string {[]} {[]}
","Identificador exclusivo para referência entre elemento","Identificador exclusivo para referência entre elementos","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"br-core-composition","Composition.section.extension","Composition.section.extension","","","",0,*,"","","","Extension {[]} {[]}
","Conteúdo adicional definido por implementações","Conteúdo adicional definido por implementações","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"br-core-composition","Composition.section.modifierExtension","Composition.section.modifierExtension","","","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","","","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"br-core-composition","Composition.section.title","Composition.section.title","","header
labelcaption","",0,1,"","","","string {[]} {[]}
","Título da seção","Título da seção do Sumário Internacional do Paciente","The title identifies the section for a human reader. The title must be consistent with the narrative of the resource that is the target of the section.content reference. Generally, sections SHOULD have titles, but in some documents, it is unnecessary or inappropriate. Typically, this is where a section has subsections that have their own adequately distinguishing title,  or documents that only have a single section. Most Implementation Guides will make section title to be a required element.","Section headings are often standardized for different types of documents.  They give guidance to humans on how the document is organized.","","","","","","","",,,,,"",,,,"Composition.section.title",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"br-core-composition","Composition.section.code","Composition.section.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Um código que identifica o tipo de conteúdo contido dentro da seção.","Um código que identifica o tipo de conteúdo contido dentro da seção. Isso deve ser consistente com o título da seção.","The code identifies the section for an automated processor of the document. This is particularly relevant when using profiles to control the structure of the document.   

If the section has content (instead of sub-sections), the section.code does not change the meaning or interpretation of the resource that is the content of the section in the comments for the section.code.","Provides computable standardized labels to topics within the document.","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/doc-section-codes","",,,,"Composition.section.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"br-core-composition","Composition.section.author","Composition.section.author","","","",0,*,"","","","Reference {[]} {[CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-practitioner], CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-practitionerrole], CanonicalType[http://hl7.org/fhir/StructureDefinition/Device], CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-patient], CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-relatedperson], CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-organization]]}
","Quem e/ou o que foi o autor desta seção","Identifica quem é responsável pelas informações nesta seção, não necessariamente quem a digitou.","","Identifies who is responsible for the content.","","","","","","","",,,,,"",,,,"Composition.section.author",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"br-core-composition","Composition.section.focus","Composition.section.focus","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource|4.0.1]]}
","Quem/o que é a seção","Quem/o que é a seção","Typically, sections in a doument are about the subject of the document, whether that is a  patient, or group of patients, location, or device, or whatever. For some kind of documents, some sections actually contain data about related entities. Typical examples are  a section in a newborn discharge summary concerning the mother, or family history documents, with a section about each family member, though there are many other examples.","","","","","","","","",,,,,"",,,,"Composition.section.focus",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
